sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	ADAM12	26.389592592489702	5p	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	C1orf200	19.38345029144163	None	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	CLSTN1	19.38345029144163	5p	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	DDX50	6.9408163750766745	3p	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	DHX32	4.228489774333587	3p	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	FANK1	26.389592592489702	None	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	LHPP	31.450571423270024	3p	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	PIK3CD	19.38345029144163	None	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	SORCS1	25.863625243833244	5p	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon1	Complex non-cyclic_1	STOX1	45.36000882818521	None	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon2	ecDNA_1	DPCD	30.308235911545935	None	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon2	ecDNA_1	FBXW4	30.308235911545935	5p	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon2	ecDNA_1	POLL	30.308235911545935	None	False
8f0bfbe1-af94-4579-bcd2-696056315c1e__934948e1-5e16-4a37-bc5f-5a77d134b1e7	amplicon3	Linear amplification_1	FGFR2	30.049417623402825	3p	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	ADSS	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	AKT3	34.331866899519476	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	C1orf100	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	C1orf101	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	CEP170	28.017058887102138	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	EFCAB2	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	FAM36A	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	HNRNPU	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	KIF26B	33.65641359083041	3p	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	MAP1LC3C	30.973416130534087	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	NCRNA00201	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	PLD5	30.973416130534087	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	PPPDE1	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	SDCCAG8	34.331866899519476	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon1	ecDNA_1	ZNF238	33.65641359083041	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon2	ecDNA_1	CHIC2	41.288779045437295	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon2	ecDNA_1	GSX2	41.288779045437295	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon2	ecDNA_1	KIT	43.490903350084224	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon2	ecDNA_1	PDGFRA	41.288779045437295	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon2	ecDNA_1	RPL21P44	41.288779045437295	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	C7orf72	6.0215282471801705	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	CCT6A	42.41580606659693	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	CHCHD2	42.41580606659693	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	COBL	7.268296968046999	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	DDC	6.766965523833003	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	EGFR	46.12692800899011	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	FIGNL1	6.766965523833003	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	FKBP9L	7.284916072773405	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	GBAS	6.958402342874169	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	GRB10	6.766965523833003	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	HPVC1	4.723453978648938	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	IKZF1	6.766965523833003	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	LANCL2	7.284916072773405	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	MRPS17	6.958402342874169	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	PHKG1	42.41580606659693	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	POM121L12	4.723453978648938	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	PSPH	42.41580606659693	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	SEC61G	40.22074021731941	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	SEPT14	6.958402342874169	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	SNORA15	42.41580606659693	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	SUMF2	42.41580606659693	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	VOPP1	7.284916072773405	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	VPS41	5.372994830508251	5p	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	VSTM2A	6.787723730512076	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	VWC2	6.980499002231958	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	ZNF713	6.958402342874169	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon3	Complex non-cyclic_1	ZPBP	6.359917299368252	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	AGAP2	24.005079223989696	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	ARHGAP9	24.213287255115645	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	AVIL	18.57561019165315	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	B4GALNT1	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	CDK4	24.005079223989696	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	CTDSP2	18.57561019165315	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	CYP27B1	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	DCTN2	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	DDIT3	24.005079223989696	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	DTX3	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	FAM119B	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	GEFT	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	GLI1	24.421495286241612	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	INHBC	24.421495286241612	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	INHBE	24.421495286241612	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	KIF5A	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	LRIG3	13.169204479185309	None	True
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	MARCH9	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	MARS	24.213287255115645	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	MBD6	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	METTL1	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	OS9	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	PIP4K2C	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	R3HDM2	20.303794955803234	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	SLC26A10	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	STAC3	20.303794955803234	3p	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	TSFM	18.57561019165315	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	TSPAN31	24.005079223989696	None	False
fd79ff6d-c0aa-4d12-8e39-1e3f1aab26a2__47eadee3-8b51-492f-bbd2-2ae4e75e124c	amplicon4	ecDNA_1	XRCC6BP1	16.6250020264705	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon1	Linear amplification_1	FCGR2A	8.599434782809322	5p	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon1	Linear amplification_1	FCGR3A	8.599434782809322	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon1	Linear amplification_1	HSPA6	8.599434782809322	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon3	Linear amplification_1	COL21A1	6.902806175103201	3p	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon3	Linear amplification_1	DST	6.902806175103201	5p	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon4	ecDNA_1	BAG2	8.426736532440616	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon4	ecDNA_1	PRIM2	16.344587705821336	3p	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon4	ecDNA_1	RAB23	8.426736532440616	None	True
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon4	ecDNA_1	ZNF451	7.5993683617503	5p	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	CYB5R4	5.183675279296204	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	KIAA1009	5.183675279296204	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	MRAP2	5.183675279296204	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	NT5E	5.183675279296205	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	RIPPLY2	5.183675279296204	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	SNHG5	4.944442640677595	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	SNORD50A	4.944442640677595	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	SNORD50B	4.944442640677595	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	SNX14	5.183675279296205	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	SYNCRIP	4.944442640677595	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon5	Linear amplification_1	TBX18	5.183675279296205	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	AIM1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	AKD1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	ARMC2	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	ATG5	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	BEND3	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	C6orf182	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	C6orf186	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	C6orf203	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	CCDC162	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	CD164	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	CDC40	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	CDK19	6.849459326407811	5p	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	DDO	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	FIG4	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	FOXO3	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	GPR6	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	LACE1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	MICAL1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	NCRNA00222	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	NR2E1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	OSTM1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	PDSS2	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	PPIL6	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	PRDM1	6.849459326407811	None	True
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	QRSL1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	RTN4IP1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	SCML4	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	SEC63	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	SESN1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	SLC22A16	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	SMPD2	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	SNX3	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	SOBP	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	WASF1	6.849459326407811	None	False
bbcc4096-ca91-49bb-b631-a4db1ca7ab8b__545030a3-4183-4f19-820b-c9b91d6ab6cc	amplicon6	Linear amplification_1	ZBTB24	6.849459326407811	None	False
38b29598-b696-41ed-a699-9aa027050404__37e80689-57fd-4c47-8b1f-c89bc5971310	amplicon1	Complex non-cyclic_1	ADAM18	5.372152761152079	None	False
38b29598-b696-41ed-a699-9aa027050404__37e80689-57fd-4c47-8b1f-c89bc5971310	amplicon1	Complex non-cyclic_1	ADAM2	5.372152761152079	None	False
38b29598-b696-41ed-a699-9aa027050404__37e80689-57fd-4c47-8b1f-c89bc5971310	amplicon1	Complex non-cyclic_1	ADAM32	5.241249484572395	None	False
38b29598-b696-41ed-a699-9aa027050404__37e80689-57fd-4c47-8b1f-c89bc5971310	amplicon1	Complex non-cyclic_1	ADAM3A	1.3720486904628906	None	False
38b29598-b696-41ed-a699-9aa027050404__37e80689-57fd-4c47-8b1f-c89bc5971310	amplicon1	Complex non-cyclic_1	ADAM5P	5.241249484572395	None	False
38b29598-b696-41ed-a699-9aa027050404__37e80689-57fd-4c47-8b1f-c89bc5971310	amplicon1	Complex non-cyclic_1	ADAM9	5.241249484572395	None	True
38b29598-b696-41ed-a699-9aa027050404__37e80689-57fd-4c47-8b1f-c89bc5971310	amplicon1	Complex non-cyclic_1	ADRB3	5.241249484572395	None	False
